CityName,VehicleTypeId,Description,Year,Month,Count,Amount
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2009,6,2,10214
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2009,6,1,6757
Surat,17,EXCAVATOR,2009,6,2,16014
Surat,18,CRANE,2009,6,2,12014
Surat,21,TEMPO,2009,6,108,78516
Surat,1,MOPED/SCOOTER                                ,2009,7,1478,542426
Surat,2,MOTOR CYCLE                                  ,2009,7,2801,1532153
Surat,3,AUTO RICKSHAW,2009,7,234,170118
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2009,7,857,1162949
Surat,5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2009,7,3,6906
Surat,6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2009,7,4,10828
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2009,7,7,25249
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2009,7,66,177305
Surat,9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2009,7,4,13228
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2009,7,5,25535
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2009,7,2,13514
Surat,12,TRAILER UPTO 2 TON,2009,7,1,2707
Surat,18,CRANE,2009,7,1,6007
Surat,21,TEMPO,2009,7,110,79970
Surat,1,MOPED/SCOOTER                                ,2009,8,1525,559675
Surat,2,MOTOR CYCLE                                  ,2009,8,2374,1298578
Surat,3,AUTO RICKSHAW,2009,8,325,236275
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2009,8,981,1331241
Surat,5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2009,8,3,6906
Surat,6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2009,8,4,6757
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2009,8,4,14428
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2009,8,86,232802
Surat,9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2009,8,8,26456
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2009,8,4,20428
Surat,21,TEMPO,2009,8,149,108323
Surat,1,MOPED/SCOOTER                                ,2009,9,1479,542793
Surat,2,MOTOR CYCLE                                  ,2009,9,3806,2081882
Surat,3,AUTO RICKSHAW,2009,9,336,244272
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2009,9,839,1138523
Surat,5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2009,9,3,6906
Surat,6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2009,9,5,13535
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2009,9,5,18035
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2009,9,63,170541
Surat,9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2009,9,3,9921
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2009,9,6,30642
Surat,17,EXCAVATOR,2009,9,1,8007
Surat,18,CRANE,2009,9,1,6007
Surat,21,TEMPO,2009,9,148,107596
Surat,1,MOPED/SCOOTER                                ,2009,10,1392,510864
Surat,2,MOTOR CYCLE                                  ,2009,10,3663,2003661
Surat,3,AUTO RICKSHAW,2009,10,509,370043
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2009,10,1596,2165772
Surat,5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2009,10,13,29926
Surat,6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2009,10,2,5414
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2009,10,68,184076
Surat,9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2009,10,5,16535
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2009,10,5,25535
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2009,10,1,6757
Surat,17,EXCAVATOR,2009,10,1,8007
Surat,21,TEMPO,2009,10,133,96691
Surat,1,MOPED/SCOOTER                                ,2009,11,961,352687
Surat,2,MOTOR CYCLE                                  ,2009,11,6144,3360792
Surat,3,AUTO RICKSHAW,2009,11,437,317699
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2009,11,1784,2420888
Surat,5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2009,11,41,94382
Surat,6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2009,11,1,2707
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2009,11,1,3607
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2009,11,41,110987
Surat,9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2009,11,3,9921
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2009,11,4,20428
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2009,11,1,6757
Surat,12,TRAILER UPTO 2 TON,2009,11,1,2707
Surat,18,CRANE,2009,11,1,6007
Surat,19,LOADER                                       ,2009,11,2,8014
Surat,21,TEMPO,2009,11,122,88886
Surat,1,MOPED/SCOOTER                                ,2009,12,1483,544261
Surat,2,MOTOR CYCLE                                  ,2009,12,3115,1703905
Surat,3,AUTO RICKSHAW,2009,12,357,259539
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2009,12,1058,1435706
Surat,5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2009,12,14,32228
Surat,6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2009,12,1,2707
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2009,12,28,75796
Surat,9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2009,12,2,6614
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2009,12,4,20428
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2009,12,1,6757
Surat,18,CRANE,2009,12,1,6007
Surat,21,TEMPO,2009,12,150,109050
Surat,1,MOPED/SCOOTER                                ,2010,1,1382,507194
Surat,2,MOTOR CYCLE                                  ,2010,1,3743,2047421
Surat,3,AUTO RICKSHAW,2010,1,271,197017
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2010,1,1067,1447919
Surat,5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2010,1,8,18416
Surat,6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2010,1,5,13535
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2010,1,49,132643
Surat,9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2010,1,2,6614
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2010,1,5,25535
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2010,1,3,20271
Surat,21,TEMPO,2010,1,86,62522
Surat,1,MOPED/SCOOTER                                ,2010,2,1311,481137
Surat,2,MOTOR CYCLE                                  ,2010,2,3036,1660692
Surat,3,AUTO RICKSHAW,2010,2,658,478366
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2010,2,1591,2158987
Surat,5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2010,2,3,6906
Surat,6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2010,2,6,16242
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2010,2,91,246337
Surat,9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2010,2,4,13228
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2010,2,4,20428
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2010,2,1,6757
Surat,17,EXCAVATOR,2010,2,1,8007
Surat,21,TEMPO,2010,2,137,99599
Surat,1,MOPED/SCOOTER                                ,2010,3,1751,642617
Surat,2,MOTOR CYCLE                                  ,2010,3,5189,2838383
Surat,3,AUTO RICKSHAW,2010,3,387,281349
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2010,3,1459,1979863
Surat,5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2010,3,5,11510
Surat,6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2010,3,5,13535
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2010,3,3,10821
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2010,3,73,197611
Surat,9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2010,3,3,9921
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2010,3,3,15321
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2010,3,4,27028
Surat,21,TEMPO,2010,3,136,98872
Surat,1,MOPED/SCOOTER                                ,2010,4,1315,482605
Surat,2,MOTOR CYCLE                                  ,2010,4,3572,1953884
Surat,3,AUTO RICKSHAW,2010,4,409,297343
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2010,4,1271,1724747
Surat,5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2010,4,24,55248
Surat,6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2010,4,6,16242
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2010,4,1,3607
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2010,4,22,59554
Surat,9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2010,4,2,6614
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2010,4,3,15321
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2010,4,2,13514
Surat,12,TRAILER UPTO 2 TON,2010,4,1,2707
Surat,21,TEMPO,2010,4,64,46528
Surat,1,MOPED/SCOOTER                                ,2010,5,1730,634910
Surat,2,MOTOR CYCLE                                  ,2010,5,5275,2885425
Surat,3,AUTO RICKSHAW,2010,5,300,218100
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2010,5,1458,1978535
Surat,5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2010,5,6,13812
Surat,6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2010,5,6,16242
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2010,5,2,7214
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2010,5,103,278821
Surat,9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2010,5,1,3307
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2010,5,4,27028
Surat,21,TEMPO,2010,5,164,119228
Surat,1,MOPED/SCOOTER                                ,2010,6,2226,816942
Surat,2,MOTOR CYCLE                                  ,2010,6,4144,2266768
Surat,3,AUTO RICKSHAW,2010,6,279,202833
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2010,6,1559,2115563
Surat,5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2010,6,1,2302
Surat,6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2010,6,1,2707
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2010,6,3,10821
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2010,6,44,119108
Surat,9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2010,6,1,3307
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2010,6,2,10214
Surat,21,TEMPO,2010,6,19,13813
Surat,1,MOPED/SCOOTER                                ,2010,7,2046,750882
Surat,2,MOTOR CYCLE                                  ,2010,7,4222,2308340
Surat,3,AUTO RICKSHAW,2010,7,314,228278
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2010,7,1487,2017871
Surat,5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2010,7,2,4604
Surat,6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2010,7,3,8121
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2010,7,9,32463
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2010,7,31,83917
Surat,9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2010,7,1,3307
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2010,7,3,15321
Surat,12,TRAILER UPTO 2 TON,2010,7,2,5414
Surat,21,TEMPO,2010,7,71,51617
Surat,1,MOPED/SCOOTER                                ,2010,8,2107,773269
Surat,2,MOTOR CYCLE                                  ,2010,8,4907,2684129
Surat,3,AUTO RICKSHAW,2010,8,403,292981
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2010,8,1438,1951366
Surat,5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2010,8,7,16114
Surat,6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2010,8,4,10828
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2010,8,1,3607
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2010,8,52,140764
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2010,8,2,10214
Surat,21,TEMPO,2010,8,152,111446
Surat,1,MOPED/SCOOTER                                ,2010,9,1519,557473
Surat,2,MOTOR CYCLE                                  ,2010,9,4500,2460406
Surat,3,AUTO RICKSHAW,2010,9,401,291527
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2010,9,1709,2319113
Surat,5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2010,9,3,6906
Surat,6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2010,9,1,2707
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2010,9,1,3607
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2010,9,87,235509
Surat,9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2010,9,3,9921
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2010,9,4,20428
Surat,19,LOADER                                       ,2010,9,1,4007
Surat,21,TEMPO,2010,9,62,45074
Surat,1,MOPED/SCOOTER                                ,2010,10,2188,802996
Surat,2,MOTOR CYCLE                                  ,2010,10,6046,3307162
Surat,3,AUTO RICKSHAW,2010,10,508,369316
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2010,10,1813,2460241
Surat,5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2010,10,3,6906
Surat,6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2010,10,6,16242
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2010,10,5,18035
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2010,10,52,140764
Surat,9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2010,10,1,3307
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2010,10,6,30642
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2010,10,1,6757
Surat,21,TEMPO,2010,10,256,186112
Surat,1,MOPED/SCOOTER                                ,2010,11,1557,571419
Surat,2,MOTOR CYCLE                                  ,2010,11,3440,1881680
Surat,3,AUTO RICKSHAW,2010,11,572,415844
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2010,11,2562,3476634
Surat,5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2010,11,5,11510
Surat,6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2010,11,11,29777
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2010,11,2,7214
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2010,11,105,284235
Surat,9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2010,11,3,9921
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2010,11,2,10214
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2010,11,2,13514
Surat,19,LOADER                                       ,2010,11,1,4007
Surat,21,TEMPO,2010,11,197,143219
Surat,1,MOPED/SCOOTER                                ,2010,12,2391,877641
Surat,2,MOTOR CYCLE                                  ,2010,12,8986,4914795
Surat,3,AUTO RICKSHAW,2010,12,440,319153
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2010,12,1950,2646150
Surat,5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2010,12,1,2302
Surat,6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2010,12,12,32484
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2010,12,2,7214
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2010,12,49,132643
Surat,9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2010,12,1,3307
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2010,12,1,5107
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2010,12,1,6757
Surat,12,TRAILER UPTO 2 TON,2010,12,2,5414
Surat,21,TEMPO,2010,12,94,68338
Surat,1,MOPED/SCOOTER                                ,2011,1,2541,932547
Surat,2,MOTOR CYCLE                                  ,2011,1,5169,2826932
Surat,3,AUTO RICKSHAW,2011,1,328,238456
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2011,1,1635,2218695
Surat,5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2011,1,4,9208
Surat,6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2011,1,22,59554
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2011,1,3,10821
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2011,1,99,267993
Surat,9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2011,1,1,3307
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2011,1,9,45963
Surat,12,TRAILER UPTO 2 TON,2011,1,1,2707
Surat,21,TEMPO,2011,1,196,142492
Surat,1,MOPED/SCOOTER                                ,2011,2,2144,786848
Surat,2,MOTOR CYCLE                                  ,2011,2,4785,2616301
Surat,3,AUTO RICKSHAW,2011,2,376,273352
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2011,2,2601,3529557
Surat,5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2011,2,3,6906
Surat,6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2011,2,35,94745
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2011,2,2,7214
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2011,2,54,146178
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2011,2,1,5107
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2011,2,2,13514
Surat,12,TRAILER UPTO 2 TON,2011,2,1,2707
Surat,17,EXCAVATOR,2011,2,2,16014
Surat,21,TEMPO,2011,2,93,67611
Surat,1,MOPED/SCOOTER                                ,2011,3,2568,942498
Surat,2,MOTOR CYCLE                                  ,2011,3,8676,4744678
Surat,3,AUTO RICKSHAW,2011,3,751,545977
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2011,3,3630,4926010
Surat,5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2011,3,9,20718
Surat,6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2011,3,19,51433
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2011,3,20,72140
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2011,3,178,481846
Surat,9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2011,3,3,9921
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2011,3,5,25535
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2011,3,8,54056
Surat,12,TRAILER UPTO 2 TON,2011,3,6,16242
Surat,17,EXCAVATOR,2011,3,1,8007
Surat,21,TEMPO,2011,3,247,179569
Surat,1,MOPED/SCOOTER                                ,2011,4,2126,835428
Surat,2,MOTOR CYCLE                                  ,2011,4,4306,2465766
Surat,3,AUTO RICKSHAW,2011,4,534,388218
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2011,4,1435,4640632
Surat,5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2011,4,2,4604
Surat,6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2011,4,12,32484
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2011,4,1,32302
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2011,4,22,142079
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2011,4,6,105354
Surat,21,TEMPO,2011,4,152,110504
Surat,1,MOPED/SCOOTER                                ,2011,5,1720,1496825
Surat,2,MOTOR CYCLE                                  ,2011,5,4323,4186748
Surat,3,AUTO RICKSHAW,2011,5,225,455079
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2011,5,896,9395217
Surat,5,PUBLIC MOTOR CAR 1 TO 6 SEAT,2011,5,1,12864
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2011,5,3,75067
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2011,5,82,524615
Surat,9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2011,5,1,13825
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2011,5,1,21640
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2011,5,2,51165
Surat,21,TEMPO,2011,5,59,152620
Surat,1,MOPED/SCOOTER                                ,2011,6,2525,2218073
Surat,2,MOTOR CYCLE                                  ,2011,6,5669,5687549
Surat,3,AUTO RICKSHAW,2011,6,245,498953
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2011,6,1561,16650891
Surat,6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2011,6,2,37247
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2011,6,4,108444
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2011,6,63,439984
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2011,6,1,19183
Surat,12,TRAILER UPTO 2 TON,2011,6,1,2323
Surat,21,TEMPO,2011,6,146,403553
Surat,1,MOPED/SCOOTER                                ,2011,7,2433,2124311
Surat,2,MOTOR CYCLE                                  ,2011,7,5577,5571257
Surat,3,AUTO RICKSHAW,2011,7,486,978865
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2011,7,1523,17063552
Surat,6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2011,7,1,26373
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2011,7,8,174366
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2011,7,46,324248
Surat,9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2011,7,1,16891
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2011,7,10,218084
Surat,21,TEMPO,2011,7,105,282730
Surat,1,MOPED/SCOOTER                                ,2011,8,2287,2013705
Surat,2,MOTOR CYCLE                                  ,2011,8,5488,5439952
Surat,3,AUTO RICKSHAW,2011,8,142,290856
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2011,8,1612,18522298
Surat,6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2011,8,2,49078
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2011,8,1,23739
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2011,8,162,1210030
Surat,9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2011,8,5,70235
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2011,8,3,82473
Surat,21,TEMPO,2011,8,51,142110
Surat,1,MOPED/SCOOTER                                ,2011,9,2720,2404869
Surat,2,MOTOR CYCLE                                  ,2011,9,6744,6850639
Surat,3,AUTO RICKSHAW,2011,9,216,438381
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2011,9,1682,19900421
Surat,6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2011,9,1,11900
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2011,9,2,54566
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2011,9,63,410634
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2011,9,1,17406
Surat,21,TEMPO,2011,9,226,613409
Surat,1,MOPED/SCOOTER                                ,2011,10,2393,2124556
Surat,2,MOTOR CYCLE                                  ,2011,10,5224,5168197
Surat,3,AUTO RICKSHAW,2011,10,369,745632
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2011,10,1873,23147300
Surat,6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2011,10,1,2020
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2011,10,81,619685
Surat,9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2011,10,1,13749
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2011,10,2,41542
Surat,21,TEMPO,2011,10,177,479640
Surat,1,MOPED/SCOOTER                                ,2011,11,1712,1519501
Surat,2,MOTOR CYCLE                                  ,2011,11,5065,5150557
Surat,3,AUTO RICKSHAW,2011,11,334,672500
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2011,11,2407,27744341
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2011,11,2,49458
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2011,11,142,1005143
Surat,9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2011,11,1,13465
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2011,11,2,31116
Surat,11,LOADING TRUCK/TEMPO/TRACTOR MORE THAN 8 TON  ,2011,11,1,22520
Surat,21,TEMPO,2011,11,264,731161
Surat,1,MOPED/SCOOTER                                ,2011,12,3358,3014794
Surat,2,MOTOR CYCLE                                  ,2011,12,9156,9094777
Surat,3,AUTO RICKSHAW,2011,12,315,629489
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2011,12,1717,21336558
Surat,6,PUBLIC MOTOR CAR 7 TO 15 SEAT,2011,12,1,21620
Surat,7,PUBLIC MOTOR CAR MORE THAN 16 SEAT,2011,12,2,47986
Surat,8,LOADING TRUCK/TEMPO/TRACTOR UPTO 2 TON       ,2011,12,118,828236
Surat,9,LOADING TRUCK/TEMPO/TRACTOR 2 TO 4 TON       ,2011,12,3,36043
Surat,10,LOADING TRUCK/TEMPO/TRACTOR 4 TO 8 TON       ,2011,12,1,21600
Surat,17,EXCAVATOR,2011,12,3,139083
Surat,21,TEMPO,2011,12,127,341586
Surat,1,MOPED/SCOOTER                                ,2012,1,2707,2448441
Surat,2,MOTOR CYCLE                                  ,2012,1,4919,4882246
Surat,3,AUTO RICKSHAW,2012,1,323,647174
Surat,4,PRIVATE MOTOR CAR/JEEP CAR,2012,1,1582,18589016
